lat,lon,timestamp,user_id
37.75331,-122.42591,2008/06/08 09:56:25,1
37.75472,-122.42329,2008/06/08 09:55:36,1
37.75676,-122.42354,2008/06/08 09:54:34,1
37.75994,-122.42428,2008/06/08 09:53:25,1
37.76017,-122.4194,2008/06/08 09:52:40,1
37.7616,-122.41947,2008/06/08 09:51:20,2
37.76627,-122.41985,2008/06/08 09:50:14,2
37.77182,-122.42035,2008/06/08 09:49:23,2
37.77642,-122.41466,2008/06/08 09:47:21,2
37.77875,-122.41163,2008/06/08 09:46:24,2
37.78406,-122.40855,2008/06/08 09:44:13,2
37.78626,-122.40992,2008/06/08 09:43:15,2
37.79096,-122.40936,2008/06/08 09:41:13,2
37.79458,-122.40981,2008/06/08 09:40:29,2
37.79745,-122.41038,2008/06/08 09:39:13,2
37.79986,-122.41094,2008/06/08 09:38:13,2
37.80552,-122.41367,2008/06/08 09:36:17,2
37.80679,-122.41411,2008/06/08 09:35:38,2
37.80609,-122.4105,2008/06/08 09:33:54,3
37.80571,-122.40389,2008/06/08 09:32:46,3
37.80432,-122.40205,2008/06/08 09:31:55,3
37.79851,-122.39678,2008/06/08 09:30:48,3
37.7934,-122.39191,2008/06/08 09:29:53,3
37.78748,-122.39421,2008/06/08 09:27:50,3
37.77949,-122.40436,2008/06/08 09:25:10,3
37.7726,-122.41296,2008/06/08 09:23:10,3
37.76425,-122.3933,2008/06/08 09:10:50,4
37.7653,-122.39374,2008/06/08 09:09:35,4
37.77612,-122.40256,2008/06/08 09:08:38,4
37.77927,-122.40664,2008/06/08 09:07:36,4
37.78329,-122.40275,2008/06/08 09:06:35,4
37.78348,-122.40246,2008/06/08 09:05:44,4
37.78503,-122.40002,2008/06/08 09:04:35,4
37.77867,-122.39344,2008/06/08 08:57:53,5
37.7787,-122.39692,2008/06/08 08:57:06,5
37.77988,-122.39845,2008/06/08 08:56:12,5
37.78506,-122.4054,2008/06/08 08:54:12,5
37.78635,-122.40804,2008/06/08 08:53:19,5
37.78599,-122.41001,2008/06/08 08:52:17,5
37.78593,-122.41114,2008/06/08 08:51:16,5
37.78707,-122.40916,2008/06/08 08:46:22,6
37.78752,-122.40807,2008/06/08 08:45:17,6
37.78785,-122.40636,2008/06/08 08:44:20,6
37.78454,-122.40042,2008/06/08 08:43:12,6
37.78128,-122.39581,2008/06/08 08:39:31,6
37.76946,-122.40783,2008/06/08 08:36:01,6
37.76443,-122.40731,2008/06/08 08:35:00,6
37.76222,-122.40718,2008/06/08 08:33:58,6
37.75703,-122.40684,2008/06/08 08:33:00,6
37.75471,-122.40704,2008/06/08 08:32:04,6
37.754,-122.40576,2008/06/08 08:31:14,6
37.75615,-122.40538,2008/06/08 08:28:35,7
37.7636,-122.40775,2008/06/08 08:26:54,7
37.77051,-122.42004,2008/06/08 08:23:50,7
37.7724,-122.42127,2008/06/08 08:22:53,7
37.77473,-122.42279,2008/06/08 08:21:44,7
37.77444,-122.42663,2008/06/08 08:20:54,7
37.77182,-122.4429,2008/06/08 08:18:38,7
37.78897,-122.44079,2008/06/08 08:08:43,8
37.78807,-122.44095,2008/06/08 08:07:16,9
37.78836,-122.43836,2008/06/08 08:06:05,9
37.7903,-122.42564,2008/06/08 08:04:04,9
37.79124,-122.42192,2008/06/08 08:03:04,9
37.79147,-122.42098,2008/06/08 08:02:03,9
37.78831,-122.40164,2008/06/08 09:59:37,10
37.79445,-122.40337,2008/06/08 09:58:21,10
37.79547,-122.40327,2008/06/08 09:57:21,10
37.78188,-122.47736,2008/06/08 09:36:15,11
37.78233,-122.47768,2008/06/08 09:35:41,11
37.7823,-122.47859,2008/06/08 09:34:49,11
37.76905,-122.47168,2008/06/08 09:28:32,11
37.76594,-122.46322,2008/06/08 09:26:42,11
37.76413,-122.46428,2008/06/08 09:25:38,11
37.76381,-122.47167,2008/06/08 09:23:10,12
37.76614,-122.46267,2008/06/08 09:19:16,12
37.76766,-122.45709,2008/06/08 09:18:21,12
37.77208,-122.45226,2008/06/08 09:17:16,12
37.77328,-122.4439,2008/06/08 09:16:15,12
