lat,lon,datetime,user_id
37.72334,-122.40112,2008/06/08 07:10:48,472
37.73674,-122.40501,2008/06/08 07:12:22,472
37.74035,-122.40178,2008/06/08 07:13:22,472
37.74387,-122.39934,2008/06/08 07:13:57,472
37.74796,-122.40182,2008/06/08 07:14:42,472
37.72334,-122.40112,2008/06/08 07:10:48,58
37.73674,-122.40501,2008/06/08 07:12:22,58
37.74035,-122.40178,2008/06/08 07:13:22,58
37.74387,-122.39934,2008/06/08 07:13:57,58
37.74796,-122.40182,2008/06/08 07:14:42,58
37.72334,-122.40112,2008/06/08 07:10:48,33
37.73674,-122.40501,2008/06/08 07:12:22,33
37.74035,-122.40178,2008/06/08 07:13:22,33
37.74387,-122.39934,2008/06/08 07:13:57,33
37.74796,-122.40182,2008/06/08 07:14:42,33
37.74228,-122.40573,2008/06/08 07:00:40,419
37.73793,-122.40529,2008/06/08 07:01:45,419
37.73432,-122.4044,2008/06/08 07:02:41,419
37.73269,-122.4038,2008/06/08 07:03:40,419
37.73359,-122.40293,2008/06/08 07:04:20,419
37.73597,-122.40096,2008/06/08 07:05:13,419
37.74228,-122.40573,2008/06/08 07:00:40,468
37.73793,-122.40529,2008/06/08 07:01:45,468
37.73432,-122.4044,2008/06/08 07:02:41,468
37.73269,-122.4038,2008/06/08 07:03:40,468
37.73359,-122.40293,2008/06/08 07:04:20,468
37.73597,-122.40096,2008/06/08 07:05:13,468
37.74228,-122.40573,2008/06/08 07:00:40,370
37.73793,-122.40529,2008/06/08 07:01:45,370
37.73432,-122.4044,2008/06/08 07:02:41,370
37.73269,-122.4038,2008/06/08 07:03:40,370
37.73359,-122.40293,2008/06/08 07:04:20,370
37.73597,-122.40096,2008/06/08 07:05:13,370
37.73329,-122.40702,2008/06/08 07:08:49,59
37.73785,-122.40753,2008/06/08 07:10:07,59
37.7503,-122.40282,2008/06/08 07:12:01,59
37.75431,-122.40075,2008/06/08 07:13:00,59
37.75971,-122.40177,2008/06/08 07:13:58,59
37.7639,-122.40273,2008/06/08 07:14:43,59
37.73329,-122.40702,2008/06/08 07:08:49,639
37.73785,-122.40753,2008/06/08 07:10:07,639
37.7503,-122.40282,2008/06/08 07:12:01,639
37.75431,-122.40075,2008/06/08 07:13:00,639
37.75971,-122.40177,2008/06/08 07:13:58,639
37.7639,-122.40273,2008/06/08 07:14:43,639
37.73329,-122.40702,2008/06/08 07:08:49,238
37.73785,-122.40753,2008/06/08 07:10:07,238
37.7503,-122.40282,2008/06/08 07:12:01,238
37.75431,-122.40075,2008/06/08 07:13:00,238
37.75971,-122.40177,2008/06/08 07:13:58,238
37.7639,-122.40273,2008/06/08 07:14:43,238
37.79348,-122.42024,2008/06/08 07:00:17,563
37.7929,-122.42453,2008/06/08 07:01:06,563
37.7925,-122.42744,2008/06/08 07:01:52,563
37.7924,-122.43086,2008/06/08 07:02:39,563
37.79231,-122.43207,2008/06/08 07:03:13,563
37.79348,-122.42024,2008/06/08 07:00:17,9
37.7929,-122.42453,2008/06/08 07:01:06,9
37.7925,-122.42744,2008/06/08 07:01:52,9
37.7924,-122.43086,2008/06/08 07:02:39,9
37.79231,-122.43207,2008/06/08 07:03:13,9
37.79348,-122.42024,2008/06/08 07:00:17,254
37.7929,-122.42453,2008/06/08 07:01:06,254
37.7925,-122.42744,2008/06/08 07:01:52,254
37.7924,-122.43086,2008/06/08 07:02:39,254
37.79231,-122.43207,2008/06/08 07:03:13,254
