lat,lon,datetime,user_id
37.7795,-122.39359,2008/06/08 07:07:34,6
37.78723,-122.40955,2008/06/08 07:12:43,6
37.77507,-122.43749,2008/06/08 07:14:41,21
37.77373,-122.43756,2008/06/08 07:14:59,21
37.79319,-122.40237,2008/06/08 07:04:52,29
37.79128,-122.41599,2008/06/08 07:06:52,29
37.79386,-122.40489,2008/06/08 07:00:30,31
37.79789,-122.40677,2008/06/08 07:01:34,31
37.79708,-122.40533,2008/06/08 07:02:46,31
37.78894,-122.40331,2008/06/08 07:06:00,66
37.79253,-122.40474,2008/06/08 07:06:57,66
37.7845,-122.40801,2008/06/08 07:05:12,92
37.77612,-122.41802,2008/06/08 07:08:40,92
37.78785,-122.41221,2008/06/08 07:04:26,127
37.79226,-122.4144,2008/06/08 07:06:04,127
37.78825,-122.42265,2008/06/08 07:06:55,127
37.79494,-122.42488,2008/06/08 07:08:51,141
37.79623,-122.41861,2008/06/08 07:09:52,141
37.76467,-122.4021,2008/06/08 07:07:52,149
37.76411,-122.40261,2008/06/08 07:08:22,149
37.77581,-122.42318,2008/06/08 07:08:04,160
37.77515,-122.42092,2008/06/08 07:09:20,160
37.79247,-122.40253,2008/06/08 07:00:08,172
37.79672,-122.4053,2008/06/08 07:01:25,172
37.78917,-122.41713,2008/06/08 07:09:31,172
37.79387,-122.40351,2008/06/08 07:04:26,186
37.78954,-122.4033,2008/06/08 07:06:23,186
37.79202,-122.40474,2008/06/08 07:07:13,186
37.792,-122.41063,2008/06/08 07:08:05,186
37.79044,-122.41784,2008/06/08 07:09:06,186
37.78925,-122.42332,2008/06/08 07:10:10,186
37.78621,-122.40807,2008/06/08 07:04:45,195
37.78872,-122.42352,2008/06/08 07:09:09,195
37.78739,-122.40924,2008/06/08 07:10:50,211
37.7864,-122.40639,2008/06/08 07:12:44,211
37.77312,-122.43759,2008/06/08 07:04:22,227
37.77313,-122.43791,2008/06/08 07:05:25,227
37.77515,-122.41926,2008/06/08 07:08:37,227
37.76944,-122.42232,2008/06/08 07:04:49,274
37.78061,-122.42197,2008/06/08 07:07:08,274
37.78967,-122.42208,2008/06/08 07:08:43,274
37.7902,-122.42218,2008/06/08 07:09:56,274
37.7902,-122.42218,2008/06/08 07:10:11,274
37.77608,-122.42147,2008/06/08 07:09:41,276
37.78477,-122.41764,2008/06/08 07:12:43,276
37.79023,-122.41059,2008/06/08 07:08:51,292
37.78909,-122.40996,2008/06/08 07:10:59,292
37.78753,-122.40807,2008/06/08 07:12:20,303
37.787,-122.40419,2008/06/08 07:14:33,303
37.77588,-122.4184,2008/06/08 07:09:08,305
